query_id	query_text	gold_lat	gold_lon	quality_class	assigned_country	script_family	query_form	osm_kind	osm_id	name
eg-other-canonical-0000000001	56	30.316024600000002	31.7475503	noisy	EG	Other	canonical	node	793007136	56
de-other-canonical-0000000002	22.000	52.473238300000006	11.585584	noisy	DE	Other	canonical	node	1419395061	22.000
in-other-canonical-0000000003	ડોન	22.9504601	69.3188739	noisy	IN	Other	canonical	node	1540868265	ડોન
in-other-canonical-0000000004	ધાણેટી	23.2567641	69.9190004	noisy	IN	Other	canonical	node	1587114772	ધાણેટી
in-other-canonical-0000000005	લાખાપર	23.208940700000003	70.0800785	noisy	IN	Other	canonical	node	1587114773	લાખાપર
ru-other-canonical-0000000006	38	59.30140840000001	52.394920500000005	noisy	RU	Other	canonical	node	1588714794	38
in-other-canonical-0000000007	નારાણપર પાસાયાટી	23.1181966	69.5905236	noisy	IN	Other	canonical	node	2381228021	નારાણપર પાસાયાટી
de-other-canonical-0000000008	9|65, Zunftstraße 5, Karlsruhe 76227	49.000101300000004	8.4714247	clean	DE	Other	canonical	node	2818047352	9|65
us-other-canonical-0000000009	22.0, Highway 1	36.016261400000005	-121.53350520000001	noisy	US	Other	canonical	node	2980462287	22.0
in-other-canonical-0000000010	ခေါ်ထီရ်	23.289587400000002	93.38901080000001	noisy	IN	Other	canonical	node	3697529157	ခေါ်ထီရ်
cn-other-canonical-0000000011	གསང་ཕུ་དགོན།, Sangphu Rd	29.522465500000003	91.1119335	noisy	CN	Other	canonical	node	3736977935	གསང་ཕུ་དགོན།
it-other-canonical-0000000012	262, Mura delle Grazie 25	44.4039742	8.9301555	noisy	IT	Other	canonical	node	3761878759	262
ch-other-canonical-0000000013	1777, Im Schmiedenhof 10, Basel 4001	47.5570266	7.5878307000000005	clean	CH	Other	canonical	node	3811616609	1777
cn-other-canonical-0000000014	ນໍ້າແດດໃຫ່ມ	21.1802676	101.2260098	noisy	CN	Other	canonical	node	4687070927	ນໍ້າແດດໃຫ່ມ
th-other-canonical-0000000015	ໂພນສະຫວ່າງ	17.619337700000003	101.28568990000001	noisy	TH	Other	canonical	node	4691700547	ໂພນສະຫວ່າງ
es-other-canonical-0000000016	33, Avenida de Castilla 33, Gijón/Xixón 33203	43.5389622	-5.6456399	clean	ES	Other	canonical	node	5057303838	33
cn-other-canonical-0000000017	အင်ခရန်	25.075625600000002	97.64039070000001	noisy	CN	Other	canonical	node	5215196504	အင်ခရန်
de-other-canonical-0000000018	80/10/10, Rheinstraße 56, Xanten	51.6645952	6.4532031000000005	noisy	DE	Other	canonical	node	5399242287	80/10/10
gb-other-canonical-0000000019	72	51.745399600000006	-0.33712770000000003	noisy	GB	Other	canonical	node	6105944785	72
es-other-canonical-0000000020	18, Leioandi 18, Leioa - Lejona 48940	43.328815000000006	-2.9882865	clean	ES	Other	canonical	node	6451661462	18
ru-other-canonical-0000000021	ჭიმღა	42.639743700000004	44.8824908	noisy	RU	Other	canonical	node	6749581873	ჭიმღა
in-other-canonical-0000000022	હબાય	23.3517516	69.85433570000001	noisy	IN	Other	canonical	node	6835077995	હબાય
in-other-canonical-0000000023	ડેવિસર	23.4060732	69.3314981	noisy	IN	Other	canonical	node	6835298093	ડેવિસર
in-other-canonical-0000000024	ગાળાની	23.538809200000003	69.0469264	noisy	IN	Other	canonical	node	6851440732	ગાળાની
in-other-canonical-0000000025	બના	23.7219473	69.00409690000001	noisy	IN	Other	canonical	node	6855728955	બના
in-other-canonical-0000000026	ફુલાય	23.438373900000002	68.7503171	noisy	IN	Other	canonical	node	6857976799	ફુલાય
in-other-canonical-0000000027	ചാരീസ് മെഡിക്കൽ മിഷൻ ആശുപത്രി, എംസി റോഡ്, വാഴപ്പിള്ളി-പെഴക്കാപ്പിള്ളി , മുവാറ്റുപുഴ 686673	10.0075877	76.5697543	noisy	IN	Other	canonical	node	6966008633	ചാരീസ് മെഡിക്കൽ മിഷൻ ആശുപത്രി
in-other-canonical-0000000028	ગુડથર	23.3769661	68.88163060000001	noisy	IN	Other	canonical	node	6985895992	ગુડથર
in-other-canonical-0000000029	હમીરપર અત્તામરી	23.2681347	68.9808713	noisy	IN	Other	canonical	node	6985920534	હમીરપર અત્તામરી
in-other-canonical-0000000030	ભૂંજાય નાની	23.4730385	69.0161669	noisy	IN	Other	canonical	node	7006562326	ભૂંજાય નાની
in-other-canonical-0000000031	નંદસર	23.6122008	70.6357818	noisy	IN	Other	canonical	node	7006600833	નંદસર
in-other-canonical-0000000032	ભાલોટ	23.442342	69.82917	noisy	IN	Other	canonical	node	7021792314	ભાલોટ
in-other-canonical-0000000033	ശ്രീപൂർണ്ണ ഓഡിറ്റോറിയം, NSS karayogam road ,  682038	9.947737400000001	76.3337293	noisy	IN	Other	canonical	node	7273754985	ശ്രീപൂർണ്ണ ഓഡിറ്റോറിയം
ru-other-canonical-0000000034	5000, Бедненко улица 29/11	44.7721857	34.6021428	noisy	RU	Other	canonical	node	7316520186	5000
ru-other-canonical-0000000035	360, Пресненская набережная 12, Москва	55.7495386	37.5368276	noisy	RU	Other	canonical	node	7320198488	360
de-other-canonical-0000000036	18, Dorfstraße 18, Sölden 79294	47.9316059	7.812096500000001	clean	DE	Other	canonical	node	7574381775	18
es-other-canonical-0000000037	30, Barrio Santi Mami 30, Lejona -Leioa 48940	43.319406400000005	-2.9740394	clean	ES	Other	canonical	node	7633008821	30
es-other-canonical-0000000038	32, Barrio Santi Mami 32, Lejona -Leioa 48940	43.320001100000006	-2.9747402000000003	clean	ES	Other	canonical	node	7633008827	32
gr-other-canonical-0000000039	13	40.688423400000005	22.8148585	noisy	GR	Other	canonical	node	7769757387	13
br-other-canonical-0000000040	11	-29.459830500000002	-50.622165900000006	noisy	BR	Other	canonical	node	8670188702	11
us-other-canonical-0000000041	76, Chalmers Street 9100, Detroit 48213	42.405612600000005	-82.9647475	clean	US	Other	canonical	node	8727870374	76
ru-other-canonical-0000000042	412438, Молодёжная улица 56/2, Петрово 412438	51.992918800000005	45.1751908	clean	RU	Other	canonical	node	9885714060	412438
gb-other-canonical-0000000043	322, Kennington Lane 322, London SE11 5HY	51.4865112	-0.1192782	clean	GB	Other	canonical	node	10809080204	322
ru-other-canonical-0000000044	36,6, Пресненская набережная 12, Москва	55.749523100000005	37.5381584	noisy	RU	Other	canonical	node	10885945165	36,6
in-other-canonical-0000000045	અંબાપાડા	20.7445811	73.4863606	noisy	IN	Other	canonical	node	11166497290	અંબાપાડા
