query_id	query_text	gold_lat	gold_lon	quality_class	assigned_country	script_family	query_form	osm_kind	osm_id	name
gb-latin-canonical-0000000001	The Fields Nursery School, Galfrid Road , Cambridge CB5 8ND	52.2080209	0.1620721	noisy	GB	Latin	canonical	node	18629028	The Fields Nursery School
gb-latin-canonical-0000000002	Preston	52.612636200000004	-0.7142833000000001	noisy	GB	Latin	canonical	node	18899044	Preston
fr-latin-canonical-0000000003	Villeneuve-Loubet	43.6579947	7.1217592000000005	noisy	FR	Latin	canonical	node	26692232	Villeneuve-Loubet
fr-latin-canonical-0000000004	Montry,  77450	48.887500700000004	2.8282263000000003	noisy	FR	Latin	canonical	node	26695174	Montry
at-latin-canonical-0000000005	Weißkirchen an der Traun	48.1642098	14.1271488	noisy	AT	Latin	canonical	node	26921784	Weißkirchen an der Traun
de-latin-canonical-0000000006	Score, Auricher Straße 25, Wittmund 26409	53.57446890000001	7.7748581	clean	DE	Latin	canonical	node	28118508	Score
gb-latin-canonical-0000000007	The Bell	53.54406650000001	-2.6882718000000003	noisy	GB	Latin	canonical	node	29393737	The Bell
de-latin-canonical-0000000008	Freden (Leine)	51.9282454	9.8967232	noisy	DE	Latin	canonical	node	30796086	Freden (Leine)
de-latin-canonical-0000000009	Museum Heerenveen, Minckelersstraat 11, Heerenveen 8442CE	52.959960900000006	5.9258696	clean	DE	Latin	canonical	node	34050824	Museum Heerenveen
be-latin-canonical-0000000010	Rebaix	50.660198	3.7836911000000004	noisy	BE	Latin	canonical	node	61739917	Rebaix
it-latin-canonical-0000000011	Cicala	39.02219	16.486101	noisy	IT	Latin	canonical	node	67273586	Cicala
au-latin-canonical-0000000012	Hardys Bay	-33.526971700000004	151.35427990000002	noisy	AU	Latin	canonical	node	116961449	Hardys Bay
fr-latin-canonical-0000000013	Northay	50.8957399	-3.0223058000000003	noisy	FR	Latin	canonical	node	117688989	Northay
de-latin-canonical-0000000014	Wertstoffhof, Industriestraße 22, Lappersdorf 93138	49.0576822	12.0892189	clean	DE	Latin	canonical	node	129548500	Wertstoffhof
us-latin-canonical-0000000015	Gilbertsville	42.4714657	-75.32572900000001	noisy	US	Latin	canonical	node	158569207	Gilbertsville
us-latin-canonical-0000000016	Richland Center	40.431491300000005	-75.2973989	noisy	US	Latin	canonical	node	158609365	Richland Center
us-latin-canonical-0000000017	North Searsmont	44.408962900000006	-69.21643040000001	noisy	US	Latin	canonical	node	158823518	North Searsmont
